ID	HC_1	HC_10	HC_11	HC_12	HC_13	HC_2	HC_3	HC_4	HC_5	HC_6	HC_7	HC_8	HC_9	PTB_1	PTB_10	PTB_11	PTB_12	PTB_13	PTB_2	PTB_3	PTB_4	PTB_5	PTB_6	PTB_7	PTB_8	PTB_9	PTB_DM_1	PTB_DM_10	PTB_DM_11	PTB_DM_12	PTB_DM_13	PTB_DM_2	PTB_DM_3	PTB_DM_4	PTB_DM_5	PTB_DM_6	PTB_DM_7	PTB_DM_8	PTB_DM_9
Dicumarol	4164.347429	3785.4285	3826.6	2674.9388	2824.5215	2725.763702	2855.575286	2886.52	3290.46	3456.581333	3023.038	3868.412714	3537.696	1818.2116	3194.918571	4732.253	3828.132	2397.024	2781.725143	2021.622	3009.707	4101.505	2762.0274	3223.520571	3505.370143	4934.743143	3330.095429	2620.919143	3777.649375	2440.102333	2959.552	2931.552	3956.337	3279.316571	2936.400875	2191.417714	2949.54	2752.043	3329.01
Acylcarnitine 12:3	3500.205091	7742.20783	5676.303	8382.939364	6376.269024	5867.866	5276.69	10899.31213	7335.547292	5505.665438	6884.486818	5664.06876	5932.82125	16055.66175	4764.249	3018.867789	1426.64775	10174.56	2812.4998	11228.05267	7124.0995	4028.950391	4758.863087	6017.710417	2973.595818	2935.72512	2414.304	6310.71	5815.782609	5612.558267	10194.73835	7484.63175	8972.17925	5014.854	9370.876842	4397.5771	7754.068522	2778.3432	2836.705609
Acylcarnitine 12:2	4640.698	7938.760667	7187.896576	9571.8885	7892.083333	7952.770857	7125.672857	14684.32	9997.323889	7627.157333	14928.79624	6748.329563	5156.7866	14514.48313	3829.826462	3057.813167	2011.204813	11245.33309	3300.750824	8761.126	9188.537647	5170.734529	4741.4444	5726.514857	2894.932	5154.739867	3504.985333	12314.775	5890.605882	3716.938105	14619.15	5596.042	12920.96667	7552.612667	10484.51825	7837.159105	6955.3312	5391.675333	6210.167524
Acylcarnitine 12:1	14118.88944	20966.36933	18924.339	38796.01729	21136.07833	18299.238	15065.243	53333.59706	26783.08768	19182.96	21189.375	29589.612	16722.53833	59137.38	16666.068	19658.73282	5195.307632	44908.06154	7628.546769	42248.72629	28495.02714	14925.72326	21646.41778	22068.73778	7137.585	11207.05263	9744.22625	58443.30395	44446.6359	20572.3782	68229.83853	19729.50045	31521.42206	13275.23182	57718.10463	11498.63033	24243.45856	16907.8294	9148.35887
Corticosterone	4255.299765	4839.5496	4726.034118	3354.6645	4646.990526	2646.342	4130.6927	4043.223261	4265.956533	4725.790857	2675.587091	4096.873364	4319.39475	5186.038966	4033.9435	4102.981882	3684.9284	5674.60173	4759.02175	4763.503	4174.616	4380.37185	4852.361739	4468.333316	4312.060667	5440.8024	7799.8445	4392.0045	3596.708444	6648.599744	2913.580632	4700.332333	4303.56675	4421.627368	4328.150478	4625.256	6238.667828	3334.0662	4953.347048
Corticosterone	5230.760571	1558.924545	1758.940043	2179.385986	565.8352	8868.656	12603.32596	9140.762077	4627.6604	1292.944733	244.608	1577.276432	1666.022339	3560.151562	6940.986429	1735.871042	1994.3904	3338.970012	4466.131579	8937.401257	9938.67922	4083.3272	9795.048727	2227.856653	1625.93024	5093.280043	3765.643941	3989.082692	2158.572	6823.791067	864.9	7288.563685	8731.911585	22609.00525	9005.216533	1950.519804	696.2229937	516.6542857	1477.878906
Ginkgolic acid I	7977.204375	4899.366	3613.137818	5564.617031	6395.72912	3126.958227	6993.88776	8519.768293	4999.92	1561.65	11981.3808	2705.14755	4413.5273	5919.262537	2386.574167	4391.5608	3475.277348	3737.99876	3992.311111	4458.651259	4179.98	5067.136333	4841.571913	3182.8275	3821.577182	2839.497833	5652.64	4199.393	3795.505588	2445.401035	3231.7102	5641.86384	5346.177083	8300.789419	4399.559907	7557.742973	5236.008824	2212.148077	4485.816857
Flumioxazin	4289.031882	3210.807261	9040.925837	1992.546273	1522.974222	3432.199529	1979.365667	11831.69764	3543.7234	1032.620727	995.5080833	3097.794292	1387.812476	3068.43456	1992.880143	1263.815565	8512.84567	12522.257	3170.874111	3965.365609	1352.385273	2239.926857	4187.156696	2036.956333	994.7153043	3652.817143	947.54	7916.59275	4918.296522	5079.932	29349.99641	3317.686833	3905.0174	6841.924571	3312.237185	9463.645945	31392.4151	893.823381	9173.504336
Acylcarnitine 13:1	1992.986267	3673.640137	4075.032552	3490.266	9462.484182	4026.3867	5219.50975	2996.8752	4636.208308	4318.461067	9732.724211	4691.008889	3735.56	3515.205857	2402.172503	2061.916601	2141.9239	5621.574667	1958.516	2577.058887	6664.282857	2334.356868	2887.977488	4783.730143	2242.586133	1938.971776	10407.875	4487.04577	2813.773519	5862.048889	6200.813617	1911.168	2902.911571	4882.843059	1892.296421	8575.315412	2404.144	4158.931857	2758.821
Acylcarnitine 13:1	4784.198158	13036.923	6648.802826	12432.99635	4399.844182	4821.345455	3641.609288	13246.4705	5260.537	12920.73829	5819.2875	15181.14836	4081.82117	11360.48243	6636.377739	8283.164105	3228.214286	7807.126308	3017.442381	7993.865579	3735.63569	6293.5275	7009.347429	7781.49075	9820.2692	4337.64205	3745.168	6638.28	5114.933556	5462.831192	9257.04432	3446.835	6113.531429	3649.571357	5434.987	8069.731579	6599.791636	5744.788211	3172.050323
Acylcarnitine 13:0	4439.3772	24738.03514	8514.0471	9251.366042	5247.433788	5717.681746	4359.735529	27652.1931	5942.385	51689.6793	5120.357243	43010.044	2224.0712	12959.0045	6472.600118	9728.342	5405.46463	9173.761597	4595.003111	11877.168	7215.53025	10301.20674	7189.742069	6716.189895	15370.77662	4090.472231	7338.561702	10068.57981	4099.979211	7612.781372	13199.97667	5879.48535	8698.008529	4732.726267	20340.0863	25925.00871	4872.07975	14670.9405	1819.912533
Acylcarnitine 13:0	1344.36081	1252.078696	3592.038667	8464.4665	1595.466859	1643.4	1505.59137	1397.51686	3107.533833	1634.243426	2189.960125	4446.507095	1470.957387	1461.772751	1937.338889	1094.58195	3558.055765	1131.6611	1389.132333	1529.270167	3057.461556	3300.234321	1505.191826	2527.8698	3901.88725	7406.295188	2128.226429	4633.518571	3730.118182	731.2109131	2088.246	1575.8888	3383.7065	1169.564399	818.3354313	1583.372211	1784.7518	1445.709783	2655.55125
Cannabidiolic acid	13910.65114	2442.013759	2202.738947	3501.421077	2823.233185	13741.93914	9902.679	14440.19695	11920.74667	2798.829111	2751.429739	1487.450625	2379.7555	15314.44227	1012.322538	1954.838001	3440.2977	3404.0375	14942.29371	16681.42	8904.204909	16803.63395	20056.47395	695.8912857	2108.316188	1217.686313	14503.944	3353.966256	6973.498	832.476	2412.181384	28858.41738	16797.36857	12476.5184	6901.172842	2197.114536	2033.924072	2489.055602	2227.698746
Cannabidiolic acid	33169.65677	4017.823824	4076.2705	7194.048429	4603.17	33071.05269	2536.876375	42583.26773	29525.96908	6125.789545	4261.417632	4912.155333	3765.179	35351.20314	1643.261857	3213.766667	4488.337	4640.540455	53904.07969	40090.86908	3942.04	47506.26338	60548.97817	1031.272229	1423.796179	1226.948143	51054.59229	5413.997156	4265.47275	3023.242527	4894.477217	98526.05454	61462.94725	43554.27146	2637.128571	2024.776967	1575.111191	2648.269491	1353.200506
Hydrocortisone	16923.85425	18702.20824	21367.79453	32965.6418	19869.79143	25470.93068	17814.5792	22787.77757	32025.03682	30606.2435	15608.64067	25421.91873	29754.03727	9376.398857	19993.03025	19685.42603	24796.968	36494.82943	20123.68328	13408.14667	21152.6415	18127.69385	25154.52818	16667.30813	8949.562667	12822.6	9298.335429	23955.40857	26890.98103	19105.33721	61648.6095	22115.5801	32779.45	15905.73027	35212.67976	7562.18	8710.730143	51867.21259	17493.0075
Quinestrol	1086.074067	3365.550867	4923.513375	2908.433684	1357.3593	1689.728833	1615.658	659.00125	2123.450286	2069.240625	1737.906188	3945.417789	2786.43	1988.118462	2314.0224	5385.867187	2096.688	1133.52275	784.8426819	1156.969125	988.968	554.226	1087.467273	1817.420476	1402.353125	3428.989067	2032.324941	1675.46175	1773.87605	2712.1787	2071.209286	985.8386882	762.0793457	872.0256875	1774.874706	568.8741056	804.7509766	818.8627648	609.8778358
Acylcarnitine 14:2	13760.97889	22100.88205	26722.96153	28459.50033	32646.26127	19735.00582	31951.71422	71868.63583	28208.358	26315.685	43027.49236	33637.41905	17467.42337	59437.12073	16393.4225	16258.57888	6105.928375	57309.912	9270.131563	38497.28025	37315.27986	17532.28881	21017.73505	22077.71286	7474.0824	12209.41636	7465.2252	75596.8395	40952.96212	34019.64424	75086.72718	15019.91	44789.34483	22795.213	57070.93194	19163.53985	28850.352	18578.02353	13291.00436
Cholesterol	52129.93465	45509.91286	76266.00797	71395.3926	94389.75818	65333.79938	13201.84215	126286.7734	62733.35533	109903.5993	103004.2607	81687.70587	24238.41583	79494.07452	61721.01396	78417.39295	15829.55804	57708.64481	67470.28305	108393.1164	132873.2194	103775.6318	86849.9298	119019.813	80584.36538	91387.8282	160764.624	65632.50267	70131.09046	104474.9882	97546.87737	197134.9094	178987.7015	294642.88	59123.4073	62275.24135	114136.7568	119729.6436	119109.5682
Acylcarnitine 14:1	1691.94	2047.185947	1240.757789	1261.196	1772.589412	2145.136	1775.482918	3407.532749	1101.6775	1978.863857	1581.647	910.832087	1411.543579	1978.189273	1501.711528	1335.512146	1343.89419	3158.087748	1539.676613	1849.767636	1497.317455	1763.692095	1431.026071	682.1458692	736.7760651	590.4080531	1356.2659	2092.517	1383.179987	618.976	1500.213	1039.809	1931.17157	2137.244754	1349.232818	920.7682334	597.467497	561.3014687	932.8834293
Acylcarnitine 14:1	16813.81429	33629.17895	32990.84474	43335.20528	31498.76893	24374.91719	25853.8915	99430.20234	31062.77075	22877.14226	26387.46432	53428.89848	19616.10873	77403.12045	23324.52344	31485.6278	6366.875	57244.25714	9735.435667	58504.848	37595.91822	27371.85	36917.958	43904.86358	13846.124	20280.78	10312.2708	132108.6807	78797.30625	86921.9401	83691.25264	22224.098	50271.61263	20167.232	104274.1878	28804.9169	55150.9492	32258.75071	13998.72478
Bis(2-ethylhexyl) adipate	9412.034957	9802.174318	7109.85	12194.08014	20904.13567	18047.82859	19322.87919	15213.99127	12665.10113	13880.542	13483.376	26183.51848	19616.206	13801.54091	10869.12174	10744.66114	10991.40336	18835.92391	14902.91965	10133.262	20423.27209	7355.548	16256.13738	18067.48696	20235.63159	12764.68022	22319.50745	11529.48188	13991.70391	23560.01652	17641.37018	21122.17791	11698.61933	9681.419143	12721.71848	20796.05455	23546.86868	15602.8773	16281.05164
Acylcarnitine 14:0	4727.645571	9205.956316	8155.354429	20340.793	8090.108091	7851.867	5524.29675	15429.63	9183.500095	9499.216121	8272.510364	10152.63273	7032.696	15248.402	8047.944	9986.344762	3773.602955	14978.45362	3939.0495	10497.23941	6225.212621	8118.815318	11089.63334	9379.966579	5977.0683	5264.539667	5589.110222	15978.979	10235.31768	16532.20266	20129.76358	7278.459375	9305.469	4543.539	17516.40882	6138.04035	11226.72757	7643.262783	5582.4897
beta-Estradiol 3-benzoate	7629.05472	6266.506278	4748.762261	6023.48381	6582.390722	6718.132952	9376.128	8276.120842	6043.7952	6894.1906	4723.589231	4989.114	4725.834353	8085.416	3459.540526	5032.929286	6461.808	4842.553	6264.7068	6776.781727	5441.74775	7532.802	11704.112	1499.308364	1255.666143	663.2854545	7745.480471	8600.403556	5703.600875	4992.512	3661.11975	8068.761562	7481.390357	7778.725666	9584.040353	977.454	2011.428	1073.619647	990.4466667
D-erythro-Sphingosine-1-phosphate	50190.24045	16188.182	27272.86957	23529.32773	20646.60567	59614.3713	53785.46482	38897.04869	56037.65364	23289.37036	26600.02909	21754.36309	23004.19304	27453.06504	26258.78168	23133.56455	25806.07718	21425.56868	35721.37927	27324.16436	14908.80939	28325.589	25740.23587	30154.87995	31682.3535	33193.22727	35057.68127	26565.37065	28297.87697	17998.8875	19786.80836	83673.81818	63189.34786	16464.09355	44810.74	35133.30877	33333.87355	31516.44495	28900.60568
Acylcarnitine 15:3	823.4962353	1492.020243	1595.203286	698.615625	954.8891135	1176.213882	943.5957143	2768.1966	996.3733402	2647.972826	841.0974211	1625.863077	721.8406552	2811.893654	1721.529231	710.6247857	1434.354783	1544.222308	2817.296952	1140.2568	1020.083352	1426.7015	815.3952	1104.5024	1219.615286	1484.648604	928.0469313	2126.3776	1266.900044	1895.118	1083.140182	1332.532406	1492.908667	1145.482382	894.3909333	2419.249412	1023.321465	1188.291576	991.295482
D-erythro-Sphinganine-1-phosphate	8343.089227	3493.04175	5645.846545	5635.396087	4396.397727	12756.33991	10063.69904	6794.501091	8856.696471	4995.847889	5340.459	4507.307727	2807.798154	5397.967957	6443.034	4029.4774	5924.296333	3657.789571	5510.3884	4434.4	3365.925333	5507.11	4641.199	5349.169	5011.833273	6856.486875	6296.303545	3055.238824	4472.932174	2627.341	5028.4105	11823.006	9374.158095	3567.466	6919.500857	8181.304696	7039.668	5796.61	3578.407467
Acylcarnitine 15:1	7826.921684	5754.707227	6773.229474	8773.534059	6799.218235	9443.294923	7799.181158	7879.444929	6350.542105	9261.552706	6098.315294	7197.6624	6844.757647	8606.562857	2489.916672	4354.918333	7415.143478	5581.842667	6965.841375	7879.878889	7137.186087	7342.761067	8097.018188	1025.200806	1079.862994	1091.552444	9099.140778	8210.624444	5784.896	4584.098588	6113.420357	5809.5	9331.779158	5907.1722	7953.4648	1016.488325	1704.247109	1242.399393	854.2721234
Acylcarnitine 15:1	2077.234343	3760.214565	1568.128438	2108.022889	1773.4365	1733.912974	1763.677882	2780.260714	1887.829819	1693.2723	1437.5069	1674.63	1525.335	1979.435988	898.9504301	1218.583439	1716.903273	1338.6776	1597.297143	2033.423443	2057.534286	1886.717588	2133.773222	515.0898214	224.7955678	337.6759843	1498.76808	2345.098	1285.856	1200.308746	1409.63225	1868.176	3023.678284	1998.539	2603.246529	522.9347941	531.9104708	277.7912551	320.3951674
Acylcarnitine 15:1	2118.3435	15464.19683	12522.28923	11534.72914	20995.17389	1888.254046	1765.025887	2885.291861	619.1295	8494.4364	13912.84647	14827.78276	13472.54875	1091.7575	10419.88	18683.952	20177.77556	11048.895	420.1643571	1780.261991	541.0134	1894.56388	1888.207896	5313.578714	6653.2648	8559.934138	1618.426895	7730.960625	12190.401	5717.090167	9494.286562	1583.558807	5132.201815	581.8741429	1158.466909	3795.038211	6940.259684	7719.295833	6785.6656
4-Cholestenone	11842.19368	6023.061349	5431.288	14689.8409	9332.154095	13255.0425	9413.491	12592.61095	7284.741667	11866.44113	16405.74	16568.10638	14970.19347	18250.72582	17291.02716	12285.90456	5303.850105	31616.47292	13127.48281	12642.46353	25440.29007	24274.83973	51399.49733	27335.90079	13170.58729	17577.9225	7732.386857	13938.3325	6035.261333	28923.86605	20970.78114	17822.18445	19673.57308	25024.71141	15391.99976	13249.02494	23967.36	20593.99629	28038.52688
Acylcarnitine 15:0	860.8570667	3211.756	1905.620591	2653.911778	1141.776778	1422.548207	693.0978182	3810.515769	1399.14	1367.286737	1733.43625	2841.984714	582.954375	3142.699	1048.475556	701.3005714	1420.906787	1346.341091	2817.121929	3290.025348	1449.656273	3189.554182	2643.005556	2225.041238	2330.244	1640.016	1688.352111	3081.58725	1325.960533	1706.18792	1140.351625	1164.205714	1804.829793	2184.024165	1926.8865	3310.019348	1824.434267	1926.673591	644.7998333
Bufalin	2054.701895	2726.655636	2373.417	3571.239027	838.53	2603.552958	2210.432182	2812.917692	2140.656	3319.267667	713.5512857	2412.50772	895.95	1959.331667	1915.351	667.5377273	564.9468	3427.720643	490.257	2162.765517	3676.5004	1762.411	4160.587936	1210.583363	1312.315813	1829.442131	1001.322	7171.815	1951.26805	4106.728149	4523.842724	1415.369565	3961.025348	3523.925154	2494.04703	1370.815947	1740.71152	1218.747503	1307.435547
Bufalin	6735.126419	3688.215911	3441.766204	3933.393789	4511.354222	3014.699761	5305.745538	5513.020864	4062.31913	4350.137458	8481.960571	3597.787368	3540.554182	4591.627	5197.066875	1221.87	3277.435571	6487.543892	4579.920545	4074.756	3975.1595	5393.617632	3228.048	3412.939917	3761.168	2862.035667	3301.498652	3015.502769	2900.272941	1869.98	5197.783962	6111.970615	6876.839895	9450.489808	7133.946618	9528.548828	5437.72504	3242.155789	6216.932857
Bufalin	7822.985348	5346.972	3534.187708	5706.26487	5589.745939	4079.806182	5736.386625	4744.005304	4852.498095	5435.221	13060.65583	4229.910739	4915.598171	4522.181545	3744.125429	2073.59865	3633.781333	5645.9025	3558.032696	5545.185435	5782.33766	3856.152609	5042.63387	3690.632727	3351.862864	4738.356522	4220.108	4358.46366	3557.924591	2687.192	3755.0304	7971.439304	5476.59632	6971.622	5287.00265	7532.83525	4472.323091	2663.165909	4884.564261
Bufalin	6042.636	1092.360267	6409.91596	8074.589091	7310.524333	6257.8096	7767.538737	8932.948	6373.794087	1882.3824	6171.5472	2374.944	10433.64711	3061.313419	6436.379714	2428.2062	5600.3241	6565.250824	4991.681571	3081.1726	4141.635652	6433.293176	2548.852833	1708.5068	2987.030769	3452.519933	19072.15732	7772.69843	1147.661667	3739.535838	8389.058136	6503.502727	6264.093806	6194.464286	7536.622857	4981.310118	3727.274867	2891.976733	10381.65186
Dioctyl phthalate	63904.217	50182.088	91282.76774	298037.8321	27412.44705	49266.47883	66098.26157	89395.19787	214279.4621	48744.32332	49382.17091	51763.14978	58792.57374	68545.44817	59178.79596	47394.18361	47898.60026	57411.70557	190216.7037	96902.12577	72043.6633	109440.4688	90284.7115	279230.7339	262477.698	58539.08035	56107.856	44283.60443	46976.60504	60787.08522	78677.63087	88346.75748	40480.354	41713.29633	43188.28718	84089.52822	52499.69524	82945.865	427367.1129
Acylcarnitine 16:4	4881.46236	6937.947692	5861.692286	8302.830345	3893.156222	1919.717143	5770.509091	6760.385529	7303.371034	6468.727931	6261.132706	5260.877	8187.555	5786.467	4850.661926	4652.539	1444.779333	5175.7225	3394.072548	7860.441871	6528.794097	4909.491167	5700.452308	5529.104222	3377.775336	1489.785818	3911.840722	6815.503385	8584.907778	8718.369545	9785.943435	5464.591667	8476.08036	5313.027789	12815.50667	6469.621344	5476.680611	5418.676065	4079.719301
Deoxycholic acid	21740.21594	60149.92337	13076.8728	68263.11429	105171.785	12693.02912	20759.70331	21638.386	15356.594	19540.74375	144701.2916	15299.48	34917.6646	64408.22278	30061.66188	11283.98933	28240.10362	53105.0134	13424.49638	55106.30747	18184.34167	21632.88356	17961.67694	19644.56029	17498.74831	14463.81722	17473.75994	15930.28794	14067.87205	8526.53986	16854.81967	23203.17	81493.36517	21799.63656	37622.54474	15244.18856	17668.85156	12022.4655	80725.76404
Acylcarnitine 16:3	5252.991	6368.848967	5741.978286	9249.499526	7961.788636	5871.672952	7577.237091	12233.73382	6950.266857	5596.3455	7913.029909	6056.7216	5182.347	10147.30773	4884.927846	3368.013333	3897.873478	10022.005	3152.1225	6996.704	10665.39782	7791.301364	6602.497091	5511.672	5715.328368	7297.511565	3545.037429	14729.69213	9057.311727	7052.123227	9073.266316	4611.484348	10634.85326	5119.761	14531.63523	7436.761379	9731.746	5419.224211	3715.25181
Acylcarnitine 16:2	2425.86125	5076.711667	4914.776714	6266.4564	6415.439125	3484.562	6185.144118	12594.82486	5216.86044	4238.3964	10207.10244	7801.838647	3440.821714	9344.529773	3654.1846	3781.6312	1923.732267	9972.336937	1947.173571	6592.482571	5478.5988	3442.8501	4344.549364	4682.7924	1682.306222	2607.069	2690.8506	17499.61108	9432.475478	9097.3206	13835.75812	2496.88	8597.886923	4922.39	12452.6996	4942.8288	7842.653682	3810.1255	3561.563429
Acylcarnitine 16:1	8135.135727	7288.736057	7077.511637	11594.18726	8474.44973	7709.429957	8142.112286	10075.702	6347.44487	10943.47313	7588.366286	8438.3784	7712.751913	8638.507143	2459.120632	5053.86713	8825.474583	7453.135789	8595.981083	8056.574905	8373.372857	7911.328722	7821.735158	897.2070313	556.3531414	795.4221601	9611.058158	9628.346188	6571.144361	5663.861952	7008.5025	6382.5495	9979.684	8123.447701	10168.624	949.1496735	1042.707179	842.5277469	939.5519666
